customer_id,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,tenure_group,avg_monthly_spend,revenue
7206-gzcdc,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.25,69.25,yes,0-6,34.625,69.25
6682-vcixc,female,0,yes,yes,43,no,no phone service,dsl,yes,yes,no,yes,yes,no,one year,yes,bank transfer (automatic),51.25,2151.6,no,24-48,48.9,51.25
4791-qrgmf,male,0,yes,no,59,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,bank transfer (automatic),99.5,5961.1,yes,48+,99.35166666666667,99.5
6475-vhuiz,female,0,yes,no,23,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,no,electronic check,54.25,1221.55,no,12-24,50.89791666666667,54.25
3910-mrqoy,female,0,yes,no,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.4,1496.45,no,48+,20.49931506849315,19.4
0661-wcqnq,male,0,yes,no,22,yes,no,dsl,yes,no,no,yes,no,no,one year,yes,credit card (automatic),56.25,1292.2,no,12-24,56.18260869565218,56.25
7537-rbwea,female,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,25.15,25.15,no,0-6,12.575,25.15
4656-caurt,male,0,no,no,69,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),23.95,1713.1,no,48+,24.47285714285714,23.95
0121-snyrk,male,0,no,no,50,no,no phone service,dsl,yes,no,no,yes,no,no,one year,yes,mailed check,35.4,1748.9,no,48+,34.2921568627451,35.4
1768-zaifu,female,1,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,25.2,25.2,yes,0-6,12.6,25.2
4671-lxrdq,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.0,96.45,yes,0-6,32.15,45.0
3733-lsyce,female,0,yes,no,15,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),75.35,1114.55,no,12-24,69.659375,75.35
6265-frmtq,male,0,no,no,31,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.4,609.1,no,24-48,19.034375,20.4
1934-sjvjk,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.15,20.15,yes,0-6,10.075,20.15
3838-ozurd,male,0,yes,no,66,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),105.0,7133.25,yes,48+,106.46641791044776,105.0
1371-dwpaz,female,0,yes,yes,0,no,no phone service,dsl,yes,yes,yes,yes,yes,no,two year,no,credit card (automatic),56.05,1426.4,no,0-6,1426.4,56.05
9269-cqool,male,0,no,yes,3,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),54.7,169.45,yes,0-6,42.3625,54.7
2017-ccblh,female,0,no,no,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.0,141.6,no,6-12,15.733333333333333,20.0
7690-kpncu,male,0,yes,yes,64,yes,no,dsl,yes,no,yes,no,yes,yes,one year,yes,credit card (automatic),73.05,4688.65,no,48+,72.13307692307691,73.05
0536-bgfmz,female,0,yes,no,28,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.5,563.05,no,24-48,19.41551724137931,20.5
2293-ijwps,female,0,yes,no,57,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,credit card (automatic),100.75,5985.0,no,48+,103.1896551724138,100.75
2845-hsjcy,female,0,yes,yes,14,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,87.25,1258.6,yes,12-24,83.90666666666667,87.25
5469-nujur,male,0,no,no,19,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.95,373.5,no,12-24,18.675,19.95
1184-pjvdb,male,0,yes,no,10,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,79.95,857.2,yes,6-12,77.92727272727274,79.95
2625-trczq,female,0,yes,no,51,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,49.65,2553.35,no,48+,49.10288461538461,49.65
4102-hlenu,female,0,yes,no,67,yes,yes,dsl,yes,yes,yes,no,no,no,two year,no,mailed check,65.65,4322.85,no,48+,63.57132352941177,65.65
7266-gssjx,male,0,yes,yes,11,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,20.45,250.8,no,6-12,20.900000000000002,20.45
7722-vjrqd,male,0,yes,yes,72,no,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),60.95,4549.05,no,48+,62.31575342465754,60.95
7073-qetqy,male,0,yes,yes,66,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,20.35,1359.5,no,48+,20.291044776119403,20.35
9415-dpews,female,0,no,no,18,yes,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,yes,electronic check,88.35,1639.3,yes,12-24,86.27894736842104,88.35
5624-ryamh,female,0,no,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,19.5,178.85,no,6-12,17.884999999999998,19.5
0196-jtuqi,female,0,no,no,9,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),75.2,633.85,no,6-12,63.385000000000005,75.2
7130-yxbro,male,0,yes,no,48,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),111.45,5315.1,no,24-48,108.47142857142858,111.45
9272-lsvyh,male,0,no,no,10,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,70.15,735.5,no,6-12,66.86363636363636,70.15
7943-rqchr,female,0,no,no,9,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.75,889.9,yes,6-12,88.99,94.75
3793-mmfuh,female,1,no,no,13,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.05,1290.0,yes,12-24,92.14285714285714,95.05
3249-zpqrg,male,0,no,no,4,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,no,electronic check,78.45,330.05,yes,0-6,66.01,78.45
2568-brgyx,male,0,no,no,4,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.2,237.95,yes,0-6,47.589999999999996,70.2
3084-dowle,female,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),92.0,6474.4,no,48+,88.69041095890411,92.0
1084-mnsmj,female,0,yes,yes,51,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),85.5,4421.95,no,48+,85.0375,85.5
7721-jxeaw,male,0,yes,no,59,no,no phone service,dsl,no,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),41.05,2452.7,yes,48+,40.87833333333333,41.05
7249-wbiyx,male,0,yes,no,10,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,85.6,813.85,yes,6-12,73.98636363636363,85.6
4238-hfhsn,male,1,yes,no,61,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,82.15,4904.85,no,48+,79.11048387096774,82.15
6250-cggun,male,0,no,no,54,yes,no,fiber optic,yes,no,yes,yes,no,no,one year,no,electronic check,84.4,4484.05,no,48+,81.52818181818182,84.4
5478-jjvzk,female,0,no,no,33,yes,yes,dsl,yes,yes,no,no,no,no,month-to-month,yes,mailed check,60.9,2033.85,no,24-48,59.81911764705882,60.9
7596-iiwyc,female,0,no,no,27,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),20.25,538.2,no,24-48,19.22142857142857,20.25
6567-hoopw,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,79.2,79.2,yes,0-6,39.6,79.2
9793-wecqc,male,0,no,no,23,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,no,mailed check,95.3,2192.9,no,12-24,91.37083333333334,95.3
4291-hpaxl,male,0,no,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.85,19.85,no,0-6,9.925,19.85
8999-ypybv,male,0,yes,yes,45,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,mailed check,84.35,3858.05,no,24-48,83.87065217391304,84.35
1839-fbnfr,female,0,yes,yes,39,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),19.85,854.8,no,24-48,21.369999999999997,19.85
3164-aalrn,male,0,no,no,5,yes,no,dsl,no,no,yes,no,yes,yes,one year,yes,mailed check,70.0,347.4,yes,0-6,57.9,70.0
3071-mvjcd,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,no,two year,no,bank transfer (automatic),82.3,5815.15,no,48+,79.65958904109588,82.3
1697-bcshv,female,0,yes,yes,58,yes,yes,dsl,no,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),66.8,3970.4,no,48+,67.2949152542373,66.8
0562-kbdvm,female,0,no,no,70,no,no phone service,dsl,yes,yes,yes,yes,no,no,two year,yes,bank transfer (automatic),44.6,3058.15,no,48+,43.072535211267606,44.6
1131-suekt,male,0,yes,yes,61,yes,no,fiber optic,no,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),98.45,6145.2,no,48+,99.11612903225806,98.45
3717-oeauq,male,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,70.7,129.2,no,0-6,43.06666666666666,70.7
4538-wntmj,female,0,yes,yes,46,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,24.95,1165.9,no,24-48,24.806382978723406,24.95
3334-cthol,female,0,no,no,1,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),49.95,49.95,yes,0-6,24.975,49.95
4704-eryfc,female,0,yes,no,22,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.25,1554.0,yes,12-24,67.56521739130434,69.25
9432-ruvsl,female,0,no,no,48,yes,no,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),102.5,4904.25,no,24-48,100.08673469387755,102.5
8060-hiwjj,male,0,no,no,64,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,no,credit card (automatic),86.55,5632.55,no,48+,86.65461538461538,86.55
7684-xsziy,male,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),24.3,1643.25,no,48+,22.51027397260274,24.3
9089-uowjg,female,0,yes,yes,12,yes,no,dsl,no,no,yes,no,yes,no,month-to-month,yes,credit card (automatic),58.35,740.55,no,6-12,56.965384615384615,58.35
8621-mnihh,female,1,yes,no,34,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,94.25,3217.55,yes,24-48,91.93,94.25
8039-aclpl,female,0,yes,yes,72,yes,no,dsl,yes,yes,yes,no,no,yes,two year,no,credit card (automatic),68.75,4888.2,no,48+,66.96164383561644,68.75
9885-aibvb,male,0,yes,no,29,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,85.8,2440.25,no,24-48,81.34166666666667,85.8
1934-mkpxs,male,0,yes,yes,33,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),20.1,620.55,no,24-48,18.251470588235293,20.1
2592-ykdif,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.35,20.35,no,0-6,10.175,20.35
2272-jkmsi,female,0,yes,yes,62,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,electronic check,110.8,6840.95,no,48+,108.58650793650793,110.8
0471-lvhgk,male,0,yes,no,41,yes,yes,dsl,no,no,yes,no,yes,yes,one year,yes,electronic check,73.0,3001.2,yes,24-48,71.45714285714286,73.0
9518-rwhzl,female,0,no,no,64,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,credit card (automatic),100.05,6254.2,yes,48+,96.21846153846154,100.05
8714-ctzjw,female,0,no,no,4,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,credit card (automatic),82.85,319.6,no,0-6,63.92,82.85
3569-edbpq,female,0,no,no,24,yes,yes,fiber optic,yes,no,no,yes,no,no,month-to-month,yes,electronic check,84.35,1938.05,no,12-24,77.52199999999999,84.35
3131-nwvfj,female,0,yes,yes,14,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.55,294.5,no,12-24,19.633333333333333,19.55
7521-yxvzy,male,0,no,yes,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.95,58.3,no,0-6,14.575,19.95
5419-conwx,female,1,no,no,4,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),99.8,442.85,yes,0-6,88.57000000000001,99.8
6240-eurks,female,0,no,yes,18,no,no phone service,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,35.0,553.0,yes,12-24,29.105263157894736,35.0
2373-ntkod,male,0,no,no,8,yes,no,dsl,no,no,no,no,yes,yes,month-to-month,yes,electronic check,66.25,546.45,no,6-12,60.71666666666667,66.25
1970-kkfwl,female,0,no,no,35,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),23.3,797.1,no,24-48,22.141666666666666,23.3
6960-hvyxr,female,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,76.0,76.0,yes,0-6,38.0,76.0
9337-srrni,male,0,no,yes,66,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),25.3,1673.8,no,48+,24.982089552238804,25.3
0895-uadgo,male,0,no,yes,8,no,no phone service,dsl,yes,no,no,yes,no,yes,two year,yes,mailed check,44.55,343.45,no,6-12,38.16111111111111,44.55
5678-vfneq,female,0,yes,no,71,yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,yes,credit card (automatic),104.1,7412.25,no,48+,102.94791666666667,104.1
5977-ckhon,female,0,yes,yes,43,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,bank transfer (automatic),92.55,4039.0,no,24-48,91.79545454545455,92.55
7024-ohcck,female,1,no,no,2,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,93.85,170.85,yes,0-6,56.949999999999996,93.85
2692-bucfv,male,1,no,no,29,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),101.45,2948.6,no,24-48,98.28666666666666,101.45
7861-uvuft,female,0,yes,no,15,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,84.3,1308.4,yes,12-24,81.775,84.3
1830-ggfnm,male,0,yes,yes,65,yes,yes,fiber optic,yes,yes,yes,yes,no,no,two year,no,credit card (automatic),94.55,6078.75,no,48+,92.10227272727273,94.55
5302-bdjnt,male,0,no,no,35,yes,yes,fiber optic,no,no,yes,yes,yes,no,month-to-month,no,electronic check,95.5,3418.2,no,24-48,94.94999999999999,95.5
5223-uzavk,male,0,no,no,64,yes,no,fiber optic,yes,yes,no,no,yes,yes,one year,yes,credit card (automatic),100.3,6603.8,no,48+,101.59692307692308,100.3
4859-zsrdz,female,0,yes,yes,58,no,no phone service,dsl,no,no,yes,yes,yes,yes,two year,yes,credit card (automatic),55.5,3166.9,no,48+,53.67627118644068,55.5
5651-wyiph,female,1,no,no,18,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),49.85,865.75,no,12-24,45.56578947368421,49.85
9350-vlhmb,male,0,yes,yes,67,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),89.55,6373.1,no,48+,93.72205882352942,89.55
3498-lzgqz,male,0,yes,yes,63,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.15,1177.05,no,48+,18.39140625,19.15
8785-cjshh,female,0,yes,no,60,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,99.8,5985.75,no,48+,98.12704918032787,99.8
5357-tzhpp,male,1,no,no,9,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),84.4,732.5,yes,6-12,73.25,84.4
3870-spzsi,female,0,yes,yes,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),113.05,7869.05,no,48+,110.83169014084507,113.05
0680-dfnny,male,0,yes,no,15,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.1,1504.05,yes,12-24,94.003125,101.1
7560-qrbxh,female,0,no,yes,48,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.95,936.7,no,24-48,19.116326530612245,19.95
7077-xjmet,male,0,yes,no,12,yes,no,dsl,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,74.15,741.4,no,6-12,57.03076923076923,74.15
8752-ghjfu,male,1,yes,no,71,yes,yes,fiber optic,yes,yes,yes,yes,no,no,one year,yes,electronic check,92.0,6585.2,no,48+,91.46111111111111,92.0
6896-srvyq,male,1,no,no,44,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,no,electronic check,73.85,3122.4,no,24-48,69.38666666666667,73.85
7767-uxagj,male,0,no,no,1,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,50.45,50.45,yes,0-6,25.225,50.45
4652-odevh,male,0,yes,yes,45,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,24.45,1088.25,no,24-48,23.657608695652176,24.45
6510-upnks,female,0,no,no,23,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),24.8,615.35,no,12-24,25.639583333333334,24.8
6718-bdghg,female,0,yes,no,43,yes,yes,dsl,no,no,no,yes,yes,no,one year,yes,bank transfer (automatic),64.85,2908.2,no,24-48,66.09545454545454,64.85
9046-dqmtp,male,0,no,no,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),20.75,739.9,no,24-48,20.552777777777777,20.75
6439-lajxl,male,0,yes,no,9,yes,no,dsl,yes,yes,no,yes,yes,no,month-to-month,yes,mailed check,68.95,593.85,no,6-12,59.385000000000005,68.95
1571-savhk,male,0,no,no,12,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,mailed check,99.95,1132.75,yes,6-12,87.13461538461539,99.95
9052-vkduw,female,1,yes,no,65,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),109.4,7227.45,no,48+,109.50681818181818,109.4
9546-cqjsu,female,0,no,no,2,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,91.4,193.6,yes,0-6,64.53333333333333,91.4
1666-jzpzt,male,0,no,no,27,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,49.0,1291.35,no,24-48,46.11964285714286,49.0
5777-kjirb,female,0,no,no,40,yes,no,dsl,no,no,yes,no,no,no,one year,yes,mailed check,50.25,2023.55,no,24-48,49.354878048780485,50.25
0506-lvngn,female,1,no,no,5,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,credit card (automatic),75.55,349.65,yes,0-6,58.275,75.55
7677-sjjjk,male,0,yes,yes,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.9,153.95,no,6-12,17.105555555555554,19.9
